64,"林蛙","Aquatic","商人","118;123;233;228;230;232","http://img.db.178.com/wow/icons/m/spell_shaman_hex.jpg","暗月马戏团的商贩经常卖一些稀奇古怪的东西，林蛙就是其中之一。",,
65,"树蛙","Aquatic","商人","118;123;233;228;230;232","http://img.db.178.com/wow/icons/m/spell_shaman_hex.jpg","它们以强劲的腿脚和敏锐的视力著称于世。",,
67,"黑色猫头鹰","Flying","商人","112;784;517;184;190;518","http://img.db.178.com/wow/icons/m/ability_eyeoftheowl.jpg","在泰达希尔的德鲁伊中，这种黑色羽毛的猛禽经常被视为是末日来临的先兆。",,
68,"棕色猫头鹰","Flying","商人","112;784;517;184;190;518","http://img.db.178.com/wow/icons/m/ability_eyeoftheowl.jpg","暗夜精灵的孩子在他们第一次生日时都会得到一根猫头鹰的羽毛，它象征着好运常伴。",,
69,"白色猫头鹰","Flying","宠物对战","112;784;517;184;190;518","http://img.db.178.com/wow/icons/m/ability_eyeoftheowl.jpg","冬泉谷的熊怪很珍视这些美丽生物的雪白羽毛，并将其用于举行仪式。",,
70,"棕色土拨鼠","Critter","商人","367;162;364;253;165;159","http://img.db.178.com/wow/icons/m/inv_pet_prairiedog.jpg","一个相当复杂的地道系统保护了土拨鼠免遭邻居的大蹄子踩踏。",,
72,"雪兔","Critter","商人","119;162;159;360;312;163","http://img.db.178.com/wow/icons/m/inv_crate_02.jpg","要是你一直追逐雪兔，那你就离摔跟头不远了。",,
74,"白鳞蛇","Beast","商人","110;155;159;152;158;156","http://img.db.178.com/wow/icons/m/spell_nature_guardianward.jpg","肯瑞托法师最钟爱的小伙伴之一。这个爬来爬去的小家伙最让人困惑的是——它究竟算是蛇呢，还是其他什么。",,
75,"黑色王蛇","Beast","商人","110;155;159;152;158;156","http://img.db.178.com/wow/icons/m/spell_nature_guardianward.jpg","克萨迪斯大胆地追踪、捕获并驯服那些大蟒蛇，以便它们能在战斗中呼朋唤友。",,
77,"棕色蟒蛇","Beast","商人","110;155;159;152;158;156","http://img.db.178.com/wow/icons/m/spell_nature_guardianward.jpg","这些棕色蟒蛇原产于部落控制的地区。它看上去并不显眼，直到猎物走进其攻击范围。",,
78,"赤练蛇","Beast","商人","110;155;159;152;158;156","http://img.db.178.com/wow/icons/m/spell_nature_guardianward.jpg","这条赤练蛇深受暗矛巨魔的喜爱，不仅是因为它超强的毒性，还因为它不变的忠诚。",,
83,"机械小鸡","Mechanical","任务","112;389;208;455;533;459","http://img.db.178.com/wow/icons/m/inv_pet_mechanicalchicken.jpg","别担心，我想这个单位的战斗机制和归返逻辑都已被禁用了。——奥格索普·奥布诺提斯",,
84,"西部荒野小鸡","Flying","任务","112;524;642;420;162;581","http://img.db.178.com/wow/icons/m/spell_magic_polymorphchicken.jpg","别管这只鸟叫小鸡，除非你想让自己的脸被鸡蛋砸开花。",,
85,"步行炸弹","Mechanical","专业技能","116;634;754;455;640;282","http://img.db.178.com/wow/icons/m/inv_misc_bomb_04.jpg","也许易爆，绝对可爱。远离明火。",,
86,"发条机器人","Mechanical","专业技能","777;640;636;455;634;293","http://img.db.178.com/wow/icons/m/inv_pet_lilsmoky.jpg","这个微小的维和安全机器人通常装备有最新式的施法者克星和群体打击者。不适用于环保人士。",,
87,"精龙宝宝","Dragonkin","掉落","420;421;595;440;277;190","http://img.db.178.com/wow/icons/m/inv_pet_sprite_darter_hatchling.jpg","这些可爱的小家伙在经过一天的野蛮、血腥的战斗后，最喜欢和它们的主人依偎在一起。","菲拉斯",
89,"座狼幼崽","Beast","掉落","110;165;364;360;362;366","http://img.db.178.com/wow/icons/m/inv_box_petcarrier_01.jpg","座狼是兽人们喜爱的伙伴，并在战场上极其忠诚。","黑石塔下层",
90,"烟网小蜘蛛","Beast","掉落","378;339;383;380;382;250","http://img.db.178.com/wow/icons/m/inv_box_birdcage_01.jpg","虽然出生在温暖的黑石塔高层，但烟网小蜘蛛能够适应绝大部分环境。",,
92,"熊猫宝宝","Beast","促销活动","110;247;345;347;348;124","http://img.db.178.com/wow/icons/m/inv_belt_05.jpg","这只迷你熊猫幼崽尽管天生嗜睡，却广受艾泽拉斯冒险者的追捧。",,
93,"迷你破坏神","Magic","促销活动","113;256;471;472;468;650","http://img.db.178.com/wow/icons/m/inv_diablostone.jpg","天穹将要震颤，凡人注定悲泣，而末日将会——等等，你怎么这么高？",,
94,"跳虫","Magic","促销活动","110;194;160;193;197;198","http://img.db.178.com/wow/icons/m/spell_shadow_summonfelhunter.jpg","异虫大军的成员，体型微小却凶猛善战，千万不要低估了跳虫的实力。如果成批来袭，是非常危险的。",,
95,"逼真的蟾蜍","Mechanical","专业技能","118;123;233;228;230;278","http://img.db.178.com/wow/icons/m/spell_shaman_hex.jpg","天赋异禀的工程师们制造出了林蛙的精密复制体——成本仅相当于真品价格的十倍。",,
106,"加布林","Aquatic","世界活动","118;123;233;228;230;232","http://img.db.178.com/wow/icons/m/spell_shaman_hex.jpg","许多人认为传说中的醉蛙已经灭绝了，直到暗月马戏团的怪味酒把它们都吸引了出来。",,
107,"奔波尔霸","Humanoid","促销活动","111;756;350;193;757;163","http://img.db.178.com/wow/icons/m/inv_pet_babymurlocs_blue.jpg","这只可爱又隐居避世的鱼人，其外表一定能吸引大批围观者。",,
111,"乐奇","Humanoid","促销活动","111;756;350;193;757;163","http://img.db.178.com/wow/icons/m/inv_pet_babymurlocs_white.jpg","乐奇那可爱迷人的气质和活泼搞怪的动作，必然能舒缓沮丧，令最晦暗的心情焕发光亮。",,
114,"恶心的软泥怪","Magic","掉落","445;447;450;449;448;369","http://img.db.178.com/wow/icons/m/ability_creature_poison_05.jpg","警告：请在接触恶心的软泥怪时佩戴手套和护目镜。请勿水洗。可污染大部分护甲。","西瘟疫之地,辛特兰,北贫瘠之地,灰谷,东瘟疫之地,悲伤沼泽,希利苏斯,冬泉谷,安戈洛环形山",
115,"鲨鱼宝宝","Aquatic","未知来源","118;419;423;424;426;276","http://img.db.178.com/wow/icons/m/inv_pet_babyshark.jpg","出生后，新生的小鲨鱼会立即逃离它们饥饿的母亲。过早的独立使它们更加危险，即便是小鲨鱼",,
116,"安静的机械雪人","Mechanical","专业技能","384;204;208;202;206;209","http://img.db.178.com/wow/icons/m/ability_hunter_pet_gorilla.jpg","在这个聪明小玩意的内部装有秘密开关，可禁用‘安静’模式。所幸就连制作它的工程师都不知道这个开关在哪儿。",,
117,"雪孩子","Elemental","世界活动","477;206;120;478;414;481","http://img.db.178.com/wow/icons/m/inv_pet_snowman.jpg","他很爱和你跳舞，和你摇摆，和你嬉戏！他会在冬幕节之后融化。别担心，他还会再回来的！",,
118,"冬季驯鹿","Critter","世界活动","493;254;539;163;574;376","http://img.db.178.com/wow/icons/m/inv_misc_bell_01.jpg","等不及要打开包装精美的节日礼盒了。",,
119,"冬天爷爷的助手","Humanoid","世界活动","477;206;624;413;835;586","http://img.db.178.com/wow/icons/m/inv_holiday_christmas_present_03.jpg","这些小家伙不知疲倦地在为冬幕节做精心准备，并且在接下来的日子中如果能不被打扰，他们就很感激了。",,
120,"冬天爷爷的小助手","Humanoid","世界活动","477;206;624;413;835;586","http://img.db.178.com/wow/icons/m/inv_holiday_christmas_present_01.jpg","在宏大的冬幕节庆典期间，这些忠实的小伙伴将快乐传播至整个大陆。在接下来的日子里，她们可有的忙了。",,
121,"咕唧","Humanoid","促销活动","111;756;350;193;757;163","http://img.db.178.com/wow/icons/m/inv_pet_babymurlocs_pink.jpg","咕唧生来就是个表演者，尽管她很少抛头露面，只在极为难得的场合才会公开亮相。",,
122,"小匹德菲特","Humanoid","世界活动","771;772;773;774;775;776","http://img.db.178.com/wow/icons/m/inv_ammo_arrow_02.jpg","爱情的力量也会成为危险的东西，特别是当一个轻浮且脾气暴躁的地精坠入爱河时。",,
124,"波利","Beast","促销活动","110;348;345;347;247;206","http://img.db.178.com/wow/icons/m/inv_belt_09.jpg","这只小家伙和它的同类有着许多相似之处，但其吟唱能力却自成一格。",,
125,"飞毛腿","Aquatic","世界活动","110;310;376;249;123;566","http://img.db.178.com/wow/icons/m/inv_pet_speedy.jpg","稳扎稳打才能赢得这场比赛。",,
126,"扭扭先生","Critter","世界活动","493;165;252;499;578;376","http://img.db.178.com/wow/icons/m/inv_belt_25.jpg","许多人相信‘扭扭’这名字取自于这头猪走路时屁股扭扭的样子，直到他们看到自己的时候才明白其中的真正含义。",,
127,"小老鼠吱吱","Critter","世界活动","119;359;163;360;283;253","http://img.db.178.com/wow/icons/m/inv_pet_ratcage.jpg","古灵精怪的吱吱能通过装死躲避捕食者和收藏家。",,
128,"仲夏之魂","Elemental","世界活动","113;178;179;501;172;409","http://img.db.178.com/wow/icons/m/inv_potion_33.jpg","这一小块夏季元素散发着温暖夏夜和雷雨的气息。如果你凑近仔细看，或许能看清它的五官。",,
130,"角鹰兽宝宝","Flying","集换卡牌游戏","112;357;186;184;567;170","http://img.db.178.com/wow/icons/m/inv_egg_02.jpg","在鹰身人入侵菲拉斯之后，几个角鹰兽筑巢地遭到了攻击。数百只角鹰幼兽变成了孤儿，萨尔多岛上的德鲁伊们肩负起了抚养它们的责任。",,
131,"虚空龙宝宝","Dragonkin","促销活动","115;764;609;608;188;752","http://img.db.178.com/wow/icons/m/inv_netherwhelp.jpg","作为外域虚空幼龙的后代，这只幼龙仍在努力成长为空中猎手、保护者或是令人敬畏的恐怖力量。",,
132,"魔法龙虾","Aquatic","专业技能","356;511;513;509;310;273","http://img.db.178.com/wow/icons/m/inv_misc_fish_14.jpg","只有神奇的愿望才能造就魔法龙虾。如果你想要钓到这种鱼，就得心怀愿望才行。",,
136,"法力龙宝宝","Magic","商人","484;486;489;360;488;490","http://img.db.178.com/wow/icons/m/spell_nature_abolishmagic.jpg","自从了解到它们能以奥术能量为食后，虚灵拉沙德就开始喂养这些魔法生物了。",,
137,"棕兔","Critter","商人","119;162;159;360;312;163","http://img.db.178.com/wow/icons/m/inv_crate_02.jpg","这只兔子的对手一定是头一次见到这么可爱的小东西。也是最后一次。",,
138,"蓝色飞蛾","Flying","商人","420;506;507;504;162;508","http://img.db.178.com/wow/icons/m/ability_hunter_pet_moth.jpg","秘蓝岛的濒危物种，谣传这种散发着魔力的昆虫拥有治疗能力。",,
139,"红色飞蛾","Flying","商人","420;506;507;504;162;508","http://img.db.178.com/wow/icons/m/ability_hunter_pet_moth.jpg","一种受到了原始魔法能量影响的产物。该昆虫原是艾泽拉斯的蛾类生物，引进至虚空风暴的生态圆顶后，其颜色变得异常艳丽。",,
140,"黄色飞蛾","Flying","商人","420;506;507;504;162;508","http://img.db.178.com/wow/icons/m/ability_hunter_pet_moth.jpg","它喜欢在暴风骤雨中Flying，这在秘蓝岛上是平常事。",,
141,"白色飞蛾","Flying","商人","420;506;507;504;162;508","http://img.db.178.com/wow/icons/m/ability_hunter_pet_moth.jpg","它喜欢在多雾的夜间翱翔，这在秘蓝岛上是平常事。",,
142,"金色龙鹰幼崽","Dragonkin","商人","429;492;501;184;179;503","http://img.db.178.com/wow/icons/m/ability_hunter_pet_dragonhawk.jpg","曾一度被银月城的龙鹰饲养员视为珍宝。由于夜间在捕食者眼中非常显眼，使得它在幼年时期就练出了极高的警惕性。",,
143,"红色龙鹰幼崽","Dragonkin","商人","429;492;501;184;179;503","http://img.db.178.com/wow/icons/m/ability_hunter_pet_dragonhawk.jpg","普通敌人只配有银色龙鹰，只有那些精英才配有金色龙鹰。",,
144,"银色龙鹰幼崽","Dragonkin","商人","429;492;501;184;179;503","http://img.db.178.com/wow/icons/m/ability_hunter_pet_dragonhawk.jpg","凶猛的龙鹰种类。经常能看到它从高空俯冲下来，进行掠食。",,
145,"蓝色龙鹰幼崽","Dragonkin","商人","429;492;501;184;179;503","http://img.db.178.com/wow/icons/m/ability_hunter_pet_dragonhawk.jpg","尽管鲜有人饲养，但商人们还是很愿意在虚空风暴进行交易。",,
146,"萤火虫","Flying","掉落","119;632;706;420;506;270","http://img.db.178.com/wow/icons/m/ability_hunter_pet_wasp.jpg","这种荧光昆虫通常被航行于赞加沼泽航道上的孢子人当成光源来使用，并帮助他们躲避危险的水光针刺者。",,
149,"迷你鹦鹉","Flying","任务","112;784;517;184;190;518","http://img.db.178.com/wow/icons/m/inv_box_birdcage_01.jpg","天空之翼变回真实鸦人形态时所释放的魔法能量，解救了这只可怜的小动物——卢埃加囚禁了这只雏鸟，以强化他的禽鸟诅咒。",,
153,"鹿角小飞兔","Critter","世界活动","119;515;376;571;594;124","http://img.db.178.com/wow/icons/m/inv_drink_13.jpg","许多在美酒节上喝的酩酊大醉的人都谈论过这个神秘生物，但极少数人在第二天早晨醒来还记得住。",,
154,"金猪","Critter","促销活动","493;165;252;499;578;572","http://img.db.178.com/wow/icons/m/inv_misc_elvencoins.jpg","金猪在发怒或进食时都会尖叫。不论是上述哪种情形，最好都别去打搅他。",,
155,"金猪","Critter","促销活动","493;165;252;499;578;376","http://img.db.178.com/wow/icons/m/inv_misc_elvencoins.jpg","金猪在发怒或进食时都会尖叫。不论是上述哪种情形，最好都别去打搅他。",,
156,"蕉蕉","Beast","集换卡牌游戏","349;347;352;492;350;354","http://img.db.178.com/wow/icons/m/inv_misc_food_24.jpg","虽然万般不愿意与蕉蕉分离，兰德鲁还是意识到，等到他爸爸穆克拉发现他失踪时，这只宠物还是远离藏宝海湾的好。",,
157,"威利","Magic","世界活动","228;474;468;473;475;476","http://img.db.178.com/wow/icons/m/inv_pet_sleepywilly.jpg","他虽然有点坏坏的，但极度嗜睡。让他远离小动物！",,
158,"蛋蛋","Critter","世界活动","110;310;377;112;162;568","http://img.db.178.com/wow/icons/m/inv_pet_egbert.jpg","辛多雷使用陆行鸟作为坐骑，但这个小家伙因为被诊断出患有多重焦虑症而被视为不符合要求的坐骑。",,
159,"小新","Critter","世界活动","349;375;376;377;283;163","http://img.db.178.com/wow/icons/m/inv_pet_baby_elekk_gray.jpg","德莱尼人以驯服的雷象为坐骑，在野外它们通常因为珍贵的象牙而被猎杀。",,
160,"臭臭","Critter","成就","119;492;527;360;576;539","http://img.db.178.com/wow/icons/m/inv_box_petcarrier_01.jpg","臭臭靠自己的臭味来吓退捕食者，并攻击猫咪。不过对于前者的成功率要远高于后者。",,
162,"邪恶的南瓜娃娃","Elemental","世界活动","113;318;303;398;402;745","http://img.db.178.com/wow/icons/m/inv_misc_food_59.jpg","这个淘气的南瓜想要破土而出，把你吓得屁滚尿流。向南瓜歌致敬！",,
163,"牙牙","Aquatic","专业技能","803;509;538;160;118;423","http://img.db.178.com/wow/icons/m/inv_pet_babycrocodile_toothy.jpg","鳄鱼的皮和肉是猎人眼中的珍宝，但这种猛兽凶残无比，且很少能被成功偷袭。",,
164,"毒皮","Aquatic","专业技能","803;509;538;160;118;423","http://img.db.178.com/wow/icons/m/inv_pet_babycrocodile_muchbreath.jpg","毒皮和其它鳄鱼一样，除了具有超常的幽默感。",,
165,"魔汁","Aquatic","掉落","118;123;233;228;230;232","http://img.db.178.com/wow/icons/m/spell_shaman_hex.jpg","阿曼尼巫医将许多牺牲者变成了青蛙。其中的某些人再也没能恢复过来。",,
166,"小丸子","Critter","世界活动","349;375;376;377;283;163","http://img.db.178.com/wow/icons/m/inv_pet_baby_elekk_red.jpg","粉色雷象是一种害羞的生物，它只会出现在曾经帮助过它的，或是已醉得不省人事的人身边。",,
167,"小孢子蝠","Flying","商人","420;743;746;210;745;632","http://img.db.178.com/wow/icons/m/ability_hunter_pet_sporebat.jpg","野生的孢子蝠是一种险恶的生物，但如果在它们小时候加以驯化，它们就能成为忠心的小伙伴。",,
168,"火箭鸡","Mechanical","集换卡牌游戏","777;524;392;112;640;645","http://img.db.178.com/wow/icons/m/inv_misc_enggizmos_rocketchicken.jpg","当燃烧军团入侵外域时，兰德鲁·郎绍特捐献出了这个设计用于对抗强敌。联盟和部落都接连开始了生产。",,
169,"风筝龙","Flying","集换卡牌游戏","115;204;176;122;347;170","http://img.db.178.com/wow/icons/m/inv_misc_dragonkite_02.jpg","比真龙要安静得多。",,
170,"金猪","Critter","促销活动","493;165;252;499;578;376","http://img.db.178.com/wow/icons/m/inv_misc_coin_01.jpg","这只金猪以赠与同伴好运的方式，为其祖先增光添彩。",,
171,"银猪","Critter","促销活动","493;165;252;499;578;376","http://img.db.178.com/wow/icons/m/inv_misc_coin_03.jpg","德鲁伊认为，银猪与金猪有着特殊的联结，因为这两种生物在艾泽拉斯出现的时间不谋而合。",,
172,"灼烧焰灵","Elemental","商人","113;178;179;501;172;409","http://img.db.178.com/wow/icons/m/inv_pet_scorchedstone.jpg","年长的萨满曾警告说，拉格纳罗斯的爪牙，火焰领主的忠实奴仆，已经赶往熔火前线了。我们得提高警惕。",,
173,"尼尼","Aquatic","专业技能","803;509;538;160;118;423","http://img.db.178.com/wow/icons/m/inv_pet_babycrocodile_snarly.jpg","鳄鱼是在沿海水域活动的六脚两栖掠食者。考古学家认为，它们也许是从安戈洛环形山的双帆龙演变而来。",,
174,"莫莫","Aquatic","专业技能","803;509;538;160;118;423","http://img.db.178.com/wow/icons/m/inv_pet_babycrocodile_chuck.jpg","在对鳄鱼这个物种研究了数年之后，著名钓鱼专家纳特·帕格得出了结论，鳄鱼宝宝大多无害。",,
175,"凤凰宝宝","Elemental","掉落","113;173;409;112;178;179","http://img.db.178.com/wow/icons/m/inv_misc_pheonixpet_01.jpg","凤凰之神奥的子嗣之一，这头雏鸟一出生即能Flying。","魔导师平台",
179,"竞争之魂","Dragonkin","促销活动","115;611;170;122;614;503","http://img.db.178.com/wow/icons/m/inv_jewelry_amulet_03.jpg","这些奇妙的小家伙，是奖励给得胜归来的英雄的，代表着勇猛与力量。",,
180,"竞争之精华","Dragonkin","促销活动","115;611;170;122;614;503","http://img.db.178.com/wow/icons/m/inv_jewelry_talisman_10.jpg","只有那些通过伟绩证明自己勇猛过人的英雄们，才能拥有这种神秘的蛇形生物。",,
183,"灵魂商人","Magic","集换卡牌游戏","111;751;752;114;216;277","http://img.db.178.com/wow/icons/m/spell_nature_groundingtotem.jpg","神秘的灵魂商人会选择跟那些能从难驯宿主体内释放精魄的人同行。",,
186,"小虚空鳐","Flying","商人","110;122;422;421;420;394","http://img.db.178.com/wow/icons/m/ability_hunter_pet_netherray.jpg","原产自泰罗卡森林，虚空鳐只在雨季产卵。虽然一次可孵化出数百个幼崽，但只有少数能活到成年。",,
187,"吸血蝙蝠宝宝","Undead","掉落","110;383;186;357;521;517","http://img.db.178.com/wow/icons/m/ability_hunter_pet_bat.jpg","吸血蝙蝠已经被幽暗城的被遗忘者和祖阿曼的阿曼尼巨魔训练成了斥候和坐骑。","卡拉赞",
188,"霜霜","Undead","促销活动","499;206;624;782;784;786","http://img.db.178.com/wow/icons/m/inv_pet_frostwyrm.jpg","巫妖王用死亡之力将霜牙从亡者之界召回时的偶然产物。",,
189,"迷你泰瑞尔","Humanoid","促销活动","765;766;767;768;769;770","http://img.db.178.com/wow/icons/m/inv_sword_07.jpg","‘我就是正义！’",,
190,"魅影精灵","Undead","商人","210;212;654;121;442;321","http://img.db.178.com/wow/icons/m/inv_misc_bone_humanskull_01.jpg","当它感应到附近有生物濒临死亡时，它的颅骨会发出一种刺耳的咯咯声。",,
191,"发条战士","Mechanical","世界活动","777;640;636;455;634;293","http://img.db.178.com/wow/icons/m/inv_gizmo_06.jpg","这个机器人战士是冬幕节上最受欢迎的礼物。虽然没附带电池，但火箭弹肯定是有的！",,
192,"小叽","Aquatic","促销活动","112;528;413;509;575;529","http://img.db.178.com/wow/icons/m/inv_misc_penguinpet.jpg","小叽的外表能让人联想到更为文明的时代，那时决斗者都身穿燕尾服战斗。",,
193,"巨型下水道老鼠","Critter","专业技能","119;360;163;253;152;283","http://img.db.178.com/wow/icons/m/inv_misc_monstertail_03.jpg","你不会愿意在黑暗的巷路里与这只老鼠狭路相逢。或者说，在哪里都一样。",,
194,"小食虱鸟","Flying","掉落","420;190;521;202;162;170","http://img.db.178.com/wow/icons/m/ability_hunter_pet_owl.jpg","和鳄鱼人吉恩大部分‘神秘的卵’不同，这个卵里真的有一只活物。",,
196,"始祖龙宝宝","Dragonkin","掉落","115;503;612;110;611;347","http://img.db.178.com/wow/icons/m/ability_mount_drake_proto.jpg","这些贪吃的幼兽生长速度十分惊人，而且每天都能吞下相当于其体重两倍的生肉。",,
197,"小眼镜蛇","Beast","掉落","110;155;159;152;158;156","http://img.db.178.com/wow/icons/m/ability_hunter_cobrastrikes.jpg","艾泽拉斯的眼镜蛇以其快速发作的毒液和迅猛的攻击而著称。",,
198,"小潘","Aquatic","商人","112;528;413;509;575;529","http://img.db.178.com/wow/icons/m/inv_pet_babypengu.jpg","它大大的眼睛和时髦的滑步特别引人注目。",,
199,"肯瑞托魔仆","Elemental","成就","114;323;299;421;589;476","http://img.db.178.com/wow/icons/m/ability_creature_disease_05.jpg","为了防止学徒们依靠魔仆来完成功课，大法师举行仪式，将能够召唤这种生物的法术书页藏在了达拉然的几处角落。",,
200,"春兔","Critter","世界活动","119;162;159;360;312;163","http://img.db.178.com/wow/icons/m/inv_misc_food_54.jpg","春兔象征着多产，而且它们很乐意展现这一点。",,
201,"肥胖的火鸡","Flying","世界活动","112;524;580;420;579;581","http://img.db.178.com/wow/icons/m/inv_thanksgiving_turkey.jpg","他很谦卑，富有洞察力，要是再来上一点小红莓果酱，那味道就更美了。",,
202,"暴雪熊宝宝","Beast","成就","110;348;345;347;247;206","http://img.db.178.com/wow/icons/m/inv_pet_babyblizzardbear.jpg","这头稀有的小熊不但天生体格娇小，而且外貌常葆青春。",,
203,"小鹿","Critter","成就","493;254;539;163;574;376","http://img.db.178.com/wow/icons/m/inv_pet_fawn.jpg","她喜欢朋友们的陪伴。准确地说，是七十五个朋友的陪伴。",,
204,"泰达希尔树苗","Elemental","商人","119;630;318;310;268;400","http://img.db.178.com/wow/icons/m/inv_misc_herb_03.jpg","只要醒着，它就不停地跳舞。多么快乐的小树啊！",,
205,"丹莫罗熊宝宝","Beast","商人","110;247;345;347;348;124","http://img.db.178.com/wow/icons/m/ability_mount_polarbear_black.jpg","丹莫罗的熊以它们的强壮、忠诚和英勇顽强而闻名于世。自从和矮人生活在一起后，它们凶狠的天性有所收敛。",,
206,"提瑞斯法蝙蝠宝宝","Flying","商人","110;357;186;383;521;517","http://img.db.178.com/wow/icons/m/ability_hunter_pet_bat.jpg","通过回声定位的能力可感应到对手的心跳。",,
207,"杜隆塔尔蝎子","Beast","商人","356;165;359;355;357;124","http://img.db.178.com/wow/icons/m/ability_hunter_pet_scorpid.jpg","性格暴躁的杜隆塔尔蝎子是一种凶猛的沙漠掠食者。它偶尔还会攻击自己的主人。",,
209,"艾尔文小羊羔","Critter","商人","493;253;539;541;497;163","http://img.db.178.com/wow/icons/m/spell_nature_polymorph.jpg","不同于其他的异变种类，真正的小绵羊胆子非常小。",,
210,"莫高雷小陆行鸟","Critter","商人","110;310;377;112;162;568","http://img.db.178.com/wow/icons/m/ability_hunter_pet_tallstrider.jpg","陆行鸟在空旷地带的移动速度无可匹敌，所以捕食者只能依靠偷袭和包围战术来捕食它们。",,
211,"沙滩蟹","Aquatic","专业技能","356;511;310;509;123;513","http://img.db.178.com/wow/icons/m/ability_hunter_pet_crab.jpg","沙滩蟹因在海岛沙滩下过冬，而适应了北方的寒冷气候。",,
